"기준코인","대상코인","상관계수","순서"
"TON","POLYX",0.226,110
"TON","PYTH",0.199,111
"TON","BCH",0.195,112
"TON","TRX",-0.193,113
"TON","SUI",0.141,114
"TON","ASTR",0.119,115
"TON","VET",0.1,116
"TON","STX",0.063,117
"TON","BLUR",-0.058,118
"TRX","TRX",1,1
"TRX","BLUR",0.903,2
"TRX","POLYX",-0.887,3
"TRX","ARB",0.842,4
"TRX","CTC",-0.821,5
"TRX","SOL",-0.816,6
"TRX","HIFI",-0.793,7
"TRX","ASTR",0.791,8
"TRX","CVC",-0.769,9
"TRX","T",-0.769,10
"TRX","STX",-0.75,11
"TRX","BCH",-0.732,12
"TRX","ANKR",-0.703,13
"TRX","VET",0.702,14
"TRX","MVL",-0.701,15
"TRX","APT",-0.69,16
"TRX","ADA",0.676,17
"TRX","IMX",0.656,18
"TRX","NEAR",-0.656,19
"TRX","PYTH",-0.631,20
"TRX","SUI",-0.631,21
"TRX","DOGE",-0.62,22
"TRX","BTC",-0.586,23
"TRX","LINK",0.584,24
"TRX","MATIC",0.57,25
"TRX","HUNT",-0.554,26
"TRX","MINA",0.554,27
"TRX","AVAX",-0.545,28
"TRX","ARDR",-0.525,29
"TRX","EGLD",0.525,30
"TRX","IQ",-0.524,31
"TRX","MASK",-0.489,32
"TRX","ELF",0.459,33
"TRX","PUNDIX",-0.459,34
"TRX","XEC",-0.446,35
"TRX","HBAR",0.439,36
"TRX","DKA",0.427,37
"TRX","ZRX",-0.426,38
"TRX","BTG",-0.412,39
"TRX","STMX",-0.412,40
"TRX","STORJ",0.407,41
"TRX","SBD",0.386,42
"TRX","CHZ",0.368,43
"TRX","STRAX",0.367,44
"TRX","GRS",-0.365,45
"TRX","STEEM",-0.365,46
"TRX","ATOM",0.364,47
"TRX","SEI",0.357,48
"TRX","ID",-0.344,49
"TRX","WAXP",-0.341,50
"TRX","WAVES",-0.33,51
"TRX","BSV",0.329,52
"TRX","GAS",0.325,53
"TRX","ONT",-0.323,54
"TRX","STRIKE",0.322,55
"TRX","GRT",-0.302,56
"TRX","ZIL",-0.296,57
"TRX","BORA",-0.295,58
"TRX","STPT",-0.291,59
"TRX","DOT",0.283,60
"TRX","ICX",-0.279,61
"TRX","QKC",-0.279,62
"TRX","MANA",0.277,63
"TRX","META",0.275,64
"TRX","CBK",0.272,65
"TRX","ETC",0.272,66
"TRX","MOC",-0.269,67
"TRX","FLOW",-0.238,68
"TRX","THETA",-0.238,69
"TRX","XTZ",0.23,70
"TRX","AAVE",-0.227,71
"TRX","CRE",0.227,72
"TRX","HPO",-0.223,73
"TRX","KAVA",-0.22,74
"TRX","TFUEL",-0.213,75
"TRX","JST",0.197,76
"TRX","GMT",-0.196,77
"TRX","TON",-0.193,78
"TRX","AHT",0.183,79
"TRX","ETH",0.183,80
"TRX","BTT",0.179,81
"TRX","UPP",-0.177,82
"TRX","CRO",-0.175,83
"TRX","MTL",0.165,84
"TRX","LOOM",-0.16,85
"TRX","SNT",0.145,86
"TRX","HIVE",-0.137,87
"TRX","MED",-0.137,88
"TRX","ORBS",0.137,89
"TRX","ARK",-0.136,90
"TRX","MLK",0.127,91
"TRX","POWR",-0.119,92
"TRX","AERGO",-0.102,93
"TRX","QTUM",0.102,94
"TRX","SHIB",-0.099,95
"TRX","KNC",-0.096,96
"TRX","MBL",-0.093,97
"TRX","SXP",-0.09,98
"TRX","IOTA",0.088,99
"TRX","FCT2",0.087,100
"TRX","XEM",-0.085,101
"TRX","BAT",0.084,102
"TRX","SAND",0.084,103
"TRX","TT",0.079,104
"TRX","AQT",0.074,105
"TRX","XLM",0.073,106
"TRX","ALGO",-0.067,107
"TRX","GLM",0.063,108
"TRX","SC",-0.059,109
"TRX","ONG",-0.058,110
"TRX","NEO",0.055,111
"TRX","IOST",0.042,112
"TRX","1INCH",-0.029,113
"TRX","AXS",0.019,114
"TRX","EOS",0.009,115
"TRX","CELO",0.007,116
"TRX","XRP",0.001,117
"TRX","LSK",0,118
"TT","TT",1,1
"TT","FCT2",0.889,2
"TT","MBL",0.889,3
"TT","MANA",0.881,4
"TT","ARK",0.858,5
"TT","AQT",0.855,6
"TT","CRE",0.851,7
"TT","AHT",0.843,8
"TT","MLK",0.835,9
"TT","XEM",0.833,10
"TT","AXS",0.83,11
"TT","SAND",0.83,12
"TT","IOST",0.823,13
"TT","DKA",0.82,14
"TT","ORBS",0.811,15
"TT","LOOM",0.807,16
"TT","ALGO",0.799,17
"TT","STRIKE",0.797,18
"TT","XTZ",0.797,19
"TT","CBK",0.796,20
"TT","HIVE",0.792,21
"TT","KNC",0.792,22
"TT","CELO",0.787,23
"TT","IOTA",0.785,24
"TT","MED",0.78,25
"TT","HPO",0.779,26
"TT","FLOW",0.771,27
"TT","BAT",0.768,28
"TT","STMX",0.766,29
"TT","GAS",0.758,30
"TT","STPT",0.758,31
"TT","STORJ",0.748,32
"TT","AAVE",0.739,33
"TT","POWR",0.737,34
"TT","1INCH",0.735,35
"TT","MOC",0.734,36
"TT","SXP",0.73,37
"TT","BORA",0.722,38
"TT","ETH",0.722,39
"TT","TON",0.717,40
"TT","DOT",0.715,41
"TT","HBAR",0.712,42
"TT","SNT",0.709,43
"TT","ONT",0.701,44
"TT","ONG",0.699,45
"TT","GRT",0.698,46
"TT","KAVA",0.689,47
"TT","META",0.689,48
"TT","SBD",0.685,49
"TT","ATOM",0.678,50
"TT","MATIC",0.671,51
"TT","ADA",0.667,52
"TT","STEEM",0.662,53
"TT","WAXP",0.662,54
"TT","UPP",0.659,55
"TT","AERGO",0.658,56
"TT","QKC",0.654,57
"TT","XRP",0.65,58
"TT","XLM",0.642,59
"TT","ICX",0.638,60
"TT","ZIL",0.638,61
"TT","STRAX",0.634,62
"TT","SC",0.632,63
"TT","MINA",0.628,64
"TT","GMT",0.61,65
"TT","EGLD",0.606,66
"TT","ELF",0.604,67
"TT","EOS",0.596,68
"TT","WAVES",0.591,69
"TT","GRS",0.589,70
"TT","LINK",0.584,71
"TT","CHZ",0.575,72
"TT","IQ",0.557,73
"TT","QTUM",0.551,74
"TT","THETA",0.543,75
"TT","CRO",0.532,76
"TT","JST",0.525,77
"TT","BTT",0.515,78
"TT","BTC",0.514,79
"TT","BTG",0.506,80
"TT","IMX",0.496,81
"TT","ARDR",0.493,82
"TT","SEI",0.49,83
"TT","ETC",0.485,84
"TT","SHIB",0.482,85
"TT","ID",0.48,86
"TT","ZRX",0.475,87
"TT","ARB",0.474,88
"TT","HUNT",0.469,89
"TT","MVL",0.469,90
"TT","ASTR",0.445,91
"TT","GLM",0.442,92
"TT","NEAR",0.422,93
"TT","BSV",0.411,94
"TT","AVAX",0.376,95
"TT","CTC",0.36,96
"TT","NEO",0.36,97
"TT","HIFI",0.338,98
"TT","MTL",0.312,99
"TT","BLUR",0.272,100
"TT","ANKR",0.264,101
"TT","TFUEL",0.256,102
"TT","DOGE",0.251,103
"TT","LSK",0.223,104
"TT","MASK",0.214,105
"TT","VET",0.213,106
"TT","STX",-0.194,107
"TT","PYTH",0.193,108
"TT","APT",0.177,109
"TT","PUNDIX",0.177,110
"TT","XEC",0.171,111
"TT","SOL",0.16,112
"TT","BCH",-0.148,113
"TT","POLYX",-0.13,114
"TT","T",0.088,115
"TT","TRX",0.079,116
"TT","SUI",0.048,117
"TT","CVC",0.046,118
"UPP","UPP",1,1
"UPP","BAT",0.776,2
"UPP","AQT",0.741,3
"UPP","GAS",0.703,4
"UPP","LOOM",0.696,5
"UPP","HPO",0.691,6
"UPP","MOC",0.691,7
"UPP","STMX",0.671,8
"UPP","TT",0.659,9
"UPP","FCT2",0.648,10
"UPP","BORA",0.64,11
"UPP","STPT",0.636,12
"UPP","ARK",0.631,13
"UPP","ONG",0.628,14
"UPP","CRE",0.619,15
"UPP","KNC",0.608,16
"UPP","MBL",0.606,17
"UPP","HIVE",0.605,18
"UPP","AERGO",0.602,19
"UPP","IOST",0.585,20
"UPP","ONT",0.57,21
"UPP","STEEM",0.567,22
"UPP","ALGO",0.566,23
"UPP","ARDR",0.563,24
"UPP","HUNT",0.559,25
"UPP","IOTA",0.558,26
"UPP","ORBS",0.554,27
"UPP","WAVES",0.55,28
"UPP","XEM",0.549,29
"UPP","AAVE",0.544,30
"UPP","1INCH",0.542,31
"UPP","FLOW",0.541,32
"UPP","MLK",0.54,33
"UPP","POWR",0.54,34
"UPP","SAND",0.537,35
"UPP","MVL",0.534,36
"UPP","SNT",0.532,37
"UPP","SXP",0.529,38
"UPP","CBK",0.528,39
"UPP","KAVA",0.522,40
"UPP","AXS",0.52,41
"UPP","ZIL",0.519,42
"UPP","ICX",0.517,43
"UPP","XTZ",0.515,44
"UPP","GRS",0.514,45
"UPP","XRP",0.503,46
"UPP","WAXP",0.5,47
"UPP","AHT",0.488,48
"UPP","GMT",0.486,49
"UPP","HIFI",0.483,50
"UPP","MANA",0.482,51
"UPP","TON",0.475,52
"UPP","CRO",0.474,53
"UPP","MED",0.47,54
"UPP","CELO",0.464,55
"UPP","DKA",0.46,56
"UPP","EOS",0.448,57
"UPP","STRIKE",0.443,58
"UPP","NEAR",0.436,59
"UPP","ELF",0.432,60
"UPP","BTC",0.428,61
"UPP","SBD",0.427,62
"UPP","XLM",0.427,63
"UPP","ZRX",0.422,64
"UPP","GRT",0.414,65
"UPP","DOT",0.413,66
"UPP","SC",0.413,67
"UPP","QKC",0.409,68
"UPP","AVAX",0.408,69
"UPP","CTC",0.407,70
"UPP","STORJ",0.402,71
"UPP","CHZ",0.396,72
"UPP","IQ",0.395,73
"UPP","JST",0.39,74
"UPP","ADA",0.379,75
"UPP","EGLD",0.362,76
"UPP","ID",0.361,77
"UPP","LINK",0.357,78
"UPP","BSV",0.355,79
"UPP","QTUM",0.35,80
"UPP","DOGE",0.343,81
"UPP","META",0.337,82
"UPP","STRAX",0.333,83
"UPP","ANKR",0.331,84
"UPP","ETH",0.33,85
"UPP","SHIB",0.323,86
"UPP","HBAR",0.321,87
"UPP","NEO",0.319,88
"UPP","ATOM",0.316,89
"UPP","BTG",0.316,90
"UPP","MATIC",0.312,91
"UPP","SOL",0.308,92
"UPP","THETA",0.303,93
"UPP","GLM",0.298,94
"UPP","BTT",0.293,95
"UPP","APT",0.292,96
"UPP","T",0.285,97
"UPP","CVC",0.27,98
"UPP","ETC",0.263,99
"UPP","MINA",0.263,100
"UPP","PYTH",0.257,101
"UPP","PUNDIX",0.246,102
"UPP","ASTR",0.244,103
"UPP","MASK",0.244,104
"UPP","XEC",0.21,105
"UPP","SUI",0.202,106
"UPP","BCH",0.196,107
"UPP","SEI",0.182,108
"UPP","TRX",-0.177,109
"UPP","POLYX",0.14,110
"UPP","TFUEL",0.132,111
"UPP","LSK",0.102,112
"UPP","ARB",0.093,113
"UPP","MTL",0.085,114
"UPP","IMX",0.084,115
"UPP","BLUR",-0.034,116
"UPP","VET",0.032,117
"UPP","STX",0.026,118
"VET","VET",1,1
"VET","BLUR",0.799,2
"VET","IMX",0.734,3
"VET","SOL",-0.721,4
"VET","TRX",0.702,5
"VET","ASTR",0.699,6
"VET","ELF",0.684,7
"VET","STORJ",0.668,8
"VET","ARB",0.663,9
"VET","LINK",0.647,10
"VET","PYTH",-0.582,11
"VET","ADA",0.561,12
"VET","MINA",0.561,13
"VET","GAS",0.531,14
"VET","CHZ",0.525,15
"VET","AVAX",-0.521,16
"VET","APT",-0.504,17
"VET","MATIC",0.499,18
"VET","BSV",0.498,19
"VET","NEAR",-0.496,20
"VET","DKA",0.494,21
"VET","EGLD",0.494,22
"VET","CTC",-0.476,23
"VET","SNT",0.47,24
"VET","POLYX",-0.463,25
"VET","HBAR",0.454,26
"VET","ORBS",0.424,27
"VET","MANA",0.408,28
"VET","XTZ",0.404,29
"VET","MVL",-0.401,30
"VET","HIFI",-0.398,31
"VET","ZRX",-0.393,32
"VET","STRIKE",0.391,33
"VET","META",0.39,34
"VET","BCH",-0.385,35
"VET","ID",-0.375,36
"VET","ATOM",0.371,37
"VET","IOST",0.361,38
"VET","STX",-0.352,39
"VET","BAT",0.344,40
"VET","ETC",0.341,41
"VET","BTC",-0.332,42
"VET","PUNDIX",-0.326,43
"VET","IQ",-0.324,44
"VET","ANKR",-0.321,45
"VET","NEO",0.315,46
"VET","CBK",0.314,47
"VET","SBD",0.314,48
"VET","CVC",-0.309,49
"VET","GMT",0.3,50
"VET","IOTA",0.296,51
"VET","AQT",0.295,52
"VET","SAND",0.293,53
"VET","AHT",0.285,54
"VET","GLM",0.285,55
"VET","SEI",0.285,56
"VET","FCT2",0.281,57
"VET","ONG",0.279,58
"VET","QTUM",0.276,59
"VET","SUI",-0.276,60
"VET","SC",0.271,61
"VET","SXP",0.271,62
"VET","T",-0.271,63
"VET","MLK",0.268,64
"VET","XLM",0.266,65
"VET","AERGO",0.26,66
"VET","AXS",0.248,67
"VET","XEC",-0.243,68
"VET","STRAX",0.235,69
"VET","DOT",0.227,70
"VET","JST",0.223,71
"VET","HUNT",-0.221,72
"VET","ETH",0.215,73
"VET","BTT",0.214,74
"VET","TT",0.213,75
"VET","CELO",0.212,76
"VET","BTG",-0.211,77
"VET","DOGE",-0.197,78
"VET","1INCH",0.193,79
"VET","LOOM",0.189,80
"VET","CRE",0.185,81
"VET","EOS",0.181,82
"VET","MBL",0.179,83
"VET","THETA",-0.177,84
"VET","WAVES",-0.168,85
"VET","GRT",-0.156,86
"VET","POWR",0.154,87
"VET","HIVE",0.147,88
"VET","LSK",-0.121,89
"VET","ICX",0.118,90
"VET","STPT",0.113,91
"VET","TON",0.1,92
"VET","ALGO",0.091,93
"VET","KNC",0.083,94
"VET","HPO",0.082,95
"VET","ARDR",-0.081,96
"VET","GRS",-0.081,97
"VET","WAXP",0.075,98
"VET","KAVA",0.067,99
"VET","MTL",0.066,100
"VET","XRP",0.065,101
"VET","AAVE",-0.063,102
"VET","ARK",0.059,103
"VET","MASK",-0.057,104
"VET","SHIB",-0.054,105
"VET","MED",0.053,106
"VET","XEM",0.052,107
"VET","QKC",-0.051,108
"VET","STEEM",-0.046,109
"VET","ONT",-0.04,110
"VET","FLOW",-0.038,111
"VET","CRO",-0.037,112
"VET","UPP",0.032,113
"VET","STMX",-0.026,114
"VET","BORA",0.023,115
"VET","ZIL",-0.02,116
"VET","TFUEL",-0.01,117
"VET","MOC",-0.009,118
"WAVES","WAVES",1,1
"WAVES","KNC",0.868,2
"WAVES","ALGO",0.807,3
"WAVES","ARK",0.797,4
"WAVES","ZIL",0.795,5
"WAVES","HPO",0.79,6
"WAVES","MOC",0.789,7
"WAVES","ONT",0.787,8
"WAVES","LOOM",0.78,9
"WAVES","STMX",0.775,10
"WAVES","ZRX",0.773,11
"WAVES","BORA",0.767,12
"WAVES","STEEM",0.745,13
"WAVES","AAVE",0.744,14
"WAVES","STPT",0.743,15
"WAVES","AVAX",0.738,16
"WAVES","FLOW",0.735,17
"WAVES","NEAR",0.727,18
"WAVES","XEM",0.726,19
"WAVES","IQ",0.718,20
"WAVES","IOTA",0.712,21
"WAVES","BTC",0.707,22
"WAVES","HIVE",0.704,23
"WAVES","THETA",0.693,24
"WAVES","GRT",0.692,25
"WAVES","ID",0.691,26
"WAVES","KAVA",0.679,27
"WAVES","DOT",0.671,28
"WAVES","1INCH",0.659,29
"WAVES","PYTH",0.658,30
"WAVES","POWR",0.653,31
"WAVES","CTC",0.648,32
"WAVES","XRP",0.644,33
"WAVES","HUNT",0.643,34
"WAVES","ICX",0.632,35
"WAVES","ARDR",0.631,36
"WAVES","IOST",0.63,37
"WAVES","SXP",0.629,38
"WAVES","SOL",0.628,39
"WAVES","MBL",0.626,40
"WAVES","MLK",0.621,41
"WAVES","AXS",0.616,42
"WAVES","APT",0.615,43
"WAVES","GRS",0.611,44
"WAVES","XLM",0.598,45
"WAVES","HIFI",0.592,46
"WAVES","TT",0.591,47
"WAVES","MVL",0.586,48
"WAVES","MED",0.585,49
"WAVES","SAND",0.576,50
"WAVES","FCT2",0.568,51
"WAVES","ETH",0.567,52
"WAVES","ONG",0.567,53
"WAVES","ORBS",0.567,54
"WAVES","TON",0.56,55
"WAVES","GAS",0.557,56
"WAVES","UPP",0.55,57
"WAVES","CRO",0.542,58
"WAVES","SHIB",0.542,59
"WAVES","QTUM",0.541,60
"WAVES","AERGO",0.537,61
"WAVES","BAT",0.526,62
"WAVES","CBK",0.521,63
"WAVES","BTG",0.519,64
"WAVES","XTZ",0.518,65
"WAVES","STRIKE",0.511,66
"WAVES","ATOM",0.496,67
"WAVES","QKC",0.496,68
"WAVES","MANA",0.495,69
"WAVES","GMT",0.491,70
"WAVES","CELO",0.487,71
"WAVES","STRAX",0.483,72
"WAVES","AHT",0.476,73
"WAVES","AQT",0.471,74
"WAVES","ANKR",0.464,75
"WAVES","SC",0.452,76
"WAVES","SBD",0.451,77
"WAVES","DOGE",0.45,78
"WAVES","DKA",0.444,79
"WAVES","WAXP",0.444,80
"WAVES","MATIC",0.44,81
"WAVES","EOS",0.436,82
"WAVES","META",0.422,83
"WAVES","HBAR",0.413,84
"WAVES","SEI",0.413,85
"WAVES","SNT",0.411,86
"WAVES","BTT",0.386,87
"WAVES","EGLD",0.379,88
"WAVES","GLM",0.356,89
"WAVES","MASK",0.348,90
"WAVES","SUI",0.348,91
"WAVES","JST",0.34,92
"WAVES","ADA",0.336,93
"WAVES","CRE",0.336,94
"WAVES","TRX",-0.33,95
"WAVES","STORJ",0.311,96
"WAVES","XEC",0.307,97
"WAVES","CVC",0.303,98
"WAVES","ELF",0.291,99
"WAVES","T",0.291,100
"WAVES","MINA",0.285,101
"WAVES","LSK",0.279,102
"WAVES","PUNDIX",0.276,103
"WAVES","LINK",0.259,104
"WAVES","MTL",0.245,105
"WAVES","ETC",0.215,106
"WAVES","TFUEL",0.205,107
"WAVES","POLYX",0.2,108
"WAVES","STX",0.186,109
"WAVES","NEO",0.171,110
"WAVES","VET",-0.168,111
"WAVES","BLUR",-0.156,112
"WAVES","BSV",0.114,113
"WAVES","BCH",0.083,114
"WAVES","ASTR",0.074,115
"WAVES","ARB",0.07,116
"WAVES","IMX",0.06,117
"WAVES","CHZ",0.025,118
"WAXP","WAXP",1,1
"WAXP","STMX",0.781,2
"WAXP","MVL",0.771,3
"WAXP","MBL",0.766,4
"WAXP","STPT",0.746,5
"WAXP","AERGO",0.741,6
"WAXP","ICX",0.694,7
"WAXP","GMT",0.672,8
"WAXP","TT",0.662,9
"WAXP","LOOM",0.646,10
"WAXP","ARDR",0.642,11
"WAXP","STEEM",0.631,12
"WAXP","CVC",0.625,13
"WAXP","SXP",0.623,14
"WAXP","T",0.622,15
"WAXP","HIFI",0.619,16
"WAXP","CTC",0.613,17
"WAXP","BORA",0.61,18
"WAXP","ONG",0.609,19
"WAXP","TON",0.604,20
"WAXP","HPO",0.603,21
"WAXP","IOST",0.602,22
"WAXP","ORBS",0.6,23
"WAXP","GRS",0.597,24
"WAXP","MED",0.584,25
"WAXP","ONT",0.579,26
"WAXP","FCT2",0.578,27
"WAXP","MOC",0.578,28
"WAXP","AQT",0.572,29
"WAXP","SAND",0.572,30
"WAXP","SC",0.57,31
"WAXP","ARK",0.569,32
"WAXP","CELO",0.569,33
"WAXP","HIVE",0.569,34
"WAXP","HUNT",0.566,35
"WAXP","XEM",0.543,36
"WAXP","AXS",0.539,37
"WAXP","IOTA",0.539,38
"WAXP","POWR",0.534,39
"WAXP","ZIL",0.525,40
"WAXP","ANKR",0.523,41
"WAXP","MANA",0.519,42
"WAXP","BTC",0.516,43
"WAXP","MLK",0.515,44
"WAXP","KAVA",0.514,45
"WAXP","QKC",0.513,46
"WAXP","DOGE",0.511,47
"WAXP","IQ",0.511,48
"WAXP","FLOW",0.51,49
"WAXP","KNC",0.508,50
"WAXP","AHT",0.506,51
"WAXP","MASK",0.505,52
"WAXP","CRE",0.503,53
"WAXP","UPP",0.5,54
"WAXP","APT",0.498,55
"WAXP","XTZ",0.498,56
"WAXP","SNT",0.495,57
"WAXP","BAT",0.494,58
"WAXP","GRT",0.491,59
"WAXP","ALGO",0.481,60
"WAXP","META",0.481,61
"WAXP","1INCH",0.465,62
"WAXP","AAVE",0.464,63
"WAXP","STORJ",0.463,64
"WAXP","POLYX",0.458,65
"WAXP","SUI",0.447,66
"WAXP","WAVES",0.444,67
"WAXP","NEAR",0.41,68
"WAXP","BTG",0.39,69
"WAXP","GAS",0.389,70
"WAXP","HBAR",0.381,71
"WAXP","DKA",0.38,72
"WAXP","CBK",0.367,73
"WAXP","STRIKE",0.355,74
"WAXP","STX",0.353,75
"WAXP","CRO",0.35,76
"WAXP","AVAX",0.345,77
"WAXP","TRX",-0.341,78
"WAXP","SOL",0.336,79
"WAXP","ZRX",0.33,80
"WAXP","EOS",0.324,81
"WAXP","THETA",0.32,82
"WAXP","XLM",0.32,83
"WAXP","ETH",0.315,84
"WAXP","TFUEL",0.312,85
"WAXP","CHZ",0.308,86
"WAXP","ELF",0.306,87
"WAXP","XRP",0.304,88
"WAXP","QTUM",0.275,89
"WAXP","XEC",0.273,90
"WAXP","LINK",0.271,91
"WAXP","NEO",0.258,92
"WAXP","ATOM",0.257,93
"WAXP","STRAX",0.253,94
"WAXP","SHIB",0.249,95
"WAXP","BTT",0.246,96
"WAXP","ID",0.237,97
"WAXP","JST",0.235,98
"WAXP","SBD",0.234,99
"WAXP","PYTH",0.233,100
"WAXP","DOT",0.226,101
"WAXP","PUNDIX",0.207,102
"WAXP","BCH",0.196,103
"WAXP","GLM",0.189,104
"WAXP","MINA",0.179,105
"WAXP","IMX",0.141,106
"WAXP","MATIC",0.139,107
"WAXP","ETC",0.137,108
"WAXP","ADA",0.132,109
"WAXP","LSK",0.121,110
"WAXP","EGLD",0.101,111
"WAXP","SEI",0.101,112
"WAXP","MTL",0.096,113
"WAXP","BSV",0.076,114
"WAXP","VET",0.075,115
"WAXP","BLUR",-0.073,116
"WAXP","ARB",-0.052,117
"WAXP","ASTR",-0.021,118
"XEC","XEC",1,1
"XEC","DOGE",0.815,2
"XEC","SHIB",0.747,3
"XEC","PUNDIX",0.728,4
"XEC","CRO",0.717,5
"XEC","BTT",0.682,6
"XEC","BCH",0.675,7
"XEC","BTG",0.668,8
"XEC","STEEM",0.653,9
"XEC","LSK",0.651,10
"XEC","BTC",0.649,11
"XEC","ANKR",0.647,12
"XEC","QTUM",0.642,13
"XEC","TFUEL",0.607,14
"XEC","ETC",0.606,15
"XEC","EOS",0.571,16
"XEC","TON",0.57,17
"XEC","SXP",0.568,18
"XEC","GLM",0.563,19
"XEC","ONT",0.558,20
"XEC","BLUR",-0.548,21
"XEC","ZIL",0.542,22
"XEC","ONG",0.537,23
"XEC","ICX",0.534,24
"XEC","CVC",0.533,25
"XEC","MTL",0.527,26
"XEC","NEO",0.525,27
"XEC","POLYX",0.52,28
"XEC","THETA",0.518,29
"XEC","BORA",0.514,30
"XEC","ARDR",0.511,31
"XEC","HIVE",0.508,32
"XEC","HIFI",0.5,33
"XEC","HUNT",0.5,34
"XEC","1INCH",0.496,35
"XEC","CTC",0.485,36
"XEC","T",0.48,37
"XEC","BSV",0.479,38
"XEC","JST",0.476,39
"XEC","STMX",0.461,40
"XEC","MED",0.458,41
"XEC","NEAR",0.458,42
"XEC","QKC",0.458,43
"XEC","TRX",-0.446,44
"XEC","KAVA",0.439,45
"XEC","XLM",0.435,46
"XEC","AAVE",0.432,47
"XEC","HPO",0.431,48
"XEC","MASK",0.422,49
"XEC","ASTR",-0.412,50
"XEC","STPT",0.408,51
"XEC","MLK",0.402,52
"XEC","ORBS",0.4,53
"XEC","AERGO",0.385,54
"XEC","XEM",0.377,55
"XEC","SEI",-0.376,56
"XEC","IOST",0.366,57
"XEC","GRS",0.354,58
"XEC","MVL",0.35,59
"XEC","SAND",0.345,60
"XEC","FLOW",0.344,61
"XEC","MOC",0.336,62
"XEC","SOL",0.336,63
"XEC","BAT",0.335,64
"XEC","ETH",0.329,65
"XEC","IOTA",0.323,66
"XEC","ARK",0.312,67
"XEC","IMX",-0.311,68
"XEC","GMT",0.309,69
"XEC","WAVES",0.307,70
"XEC","IQ",0.292,71
"XEC","MBL",0.291,72
"XEC","AXS",0.284,73
"XEC","STRIKE",0.28,74
"XEC","CBK",0.276,75
"XEC","XTZ",0.276,76
"XEC","WAXP",0.273,77
"XEC","ARB",-0.268,78
"XEC","ALGO",0.263,79
"XEC","SNT",0.26,80
"XEC","SBD",0.256,81
"XEC","APT",0.255,82
"XEC","MINA",-0.248,83
"XEC","VET",-0.243,84
"XEC","KNC",0.242,85
"XEC","FCT2",0.239,86
"XEC","META",0.235,87
"XEC","STX",0.232,88
"XEC","LOOM",0.228,89
"XEC","DOT",0.225,90
"XEC","CHZ",0.217,91
"XEC","UPP",0.21,92
"XEC","LINK",-0.205,93
"XEC","DKA",0.2,94
"XEC","POWR",0.197,95
"XEC","EGLD",-0.187,96
"XEC","GRT",0.178,97
"XEC","CRE",0.171,98
"XEC","TT",0.171,99
"XEC","AQT",0.168,100
"XEC","ATOM",0.167,101
"XEC","MANA",0.148,102
"XEC","XRP",0.148,103
"XEC","AHT",0.135,104
"XEC","GAS",0.132,105
"XEC","MATIC",-0.113,106
"XEC","AVAX",0.087,107
"XEC","ADA",-0.08,108
"XEC","ZRX",0.075,109
"XEC","CELO",0.072,110
"XEC","SC",0.072,111
"XEC","STRAX",0.065,112
"XEC","STORJ",0.054,113
"XEC","PYTH",0.045,114
"XEC","HBAR",0.044,115
"XEC","ELF",0.033,116
"XEC","SUI",0.011,117
"XEC","ID",0.008,118
"XEM","XEM",1,1
"XEM","ARK",0.897,2
"XEM","ALGO",0.896,3
"XEM","KNC",0.888,4
"XEM","1INCH",0.887,5
"XEM","ONT",0.886,6
"XEM","HIVE",0.885,7
"XEM","FLOW",0.881,8
"XEM","FCT2",0.872,9
"XEM","AAVE",0.867,10
"XEM","ETH",0.862,11
"XEM","IOST",0.858,12
"XEM","HPO",0.855,13
"XEM","MLK",0.846,14
"XEM","TT",0.833,15
"XEM","KAVA",0.831,16
"XEM","STPT",0.83,17
"XEM","SXP",0.829,18
"XEM","MED",0.826,19
"XEM","IOTA",0.825,20
"XEM","DOT",0.821,21
"XEM","STRIKE",0.821,22
"XEM","MOC",0.819,23
"XEM","TON",0.816,24
"XEM","ORBS",0.811,25
"XEM","POWR",0.811,26
"XEM","STMX",0.808,27
"XEM","MBL",0.8,28
"XEM","AXS",0.797,29
"XEM","ZIL",0.797,30
"XEM","CELO",0.791,31
"XEM","SAND",0.791,32
"XEM","STEEM",0.79,33
"XEM","ONG",0.788,34
"XEM","THETA",0.786,35
"XEM","MANA",0.785,36
"XEM","DKA",0.78,37
"XEM","LOOM",0.78,38
"XEM","CBK",0.779,39
"XEM","ATOM",0.761,40
"XEM","BAT",0.761,41
"XEM","BORA",0.759,42
"XEM","EOS",0.759,43
"XEM","AHT",0.754,44
"XEM","GRT",0.754,45
"XEM","QKC",0.751,46
"XEM","XTZ",0.75,47
"XEM","XLM",0.746,48
"XEM","AQT",0.741,49
"XEM","SBD",0.736,50
"XEM","BTC",0.734,51
"XEM","WAVES",0.726,52
"XEM","ICX",0.724,53
"XEM","XRP",0.719,54
"XEM","META",0.715,55
"XEM","GAS",0.703,56
"XEM","QTUM",0.697,57
"XEM","SHIB",0.685,58
"XEM","HBAR",0.683,59
"XEM","BTG",0.676,60
"XEM","CRE",0.672,61
"XEM","NEAR",0.669,62
"XEM","SNT",0.66,63
"XEM","CRO",0.658,64
"XEM","GRS",0.657,65
"XEM","IQ",0.657,66
"XEM","AERGO",0.642,67
"XEM","STRAX",0.642,68
"XEM","MATIC",0.635,69
"XEM","STORJ",0.634,70
"XEM","ZRX",0.627,71
"XEM","ARDR",0.622,72
"XEM","SC",0.616,73
"XEM","JST",0.612,74
